,_id,Car_Name,OverAll_Rating,Price,Rating_Title,Reviews_Description,Review_Author,User_Rating,Review_Date
0,631cbcf1162b49f16079974e,Maruti Celerio ,3.2/5,Rs.5.25 - 7.00 Lakh,Engine Is Good,Actually expecting more from this car but not much happier with build quality compared to Tata Tiago. But the engine is good and the pickup is also good. Overall for that price not happy.,sudeep g,2.5,"Sep 05, 2022"
1,631cbcf3162b49f16079974f,Maruti Celerio ,3.2/5,Rs.5.25 - 7.00 Lakh,I Don't Like The Design Of New Celerio,"The newly launched Wagon R design wasn't good, the dashboard was too big and not suitable for my wife's driving as visibility was limited. Now I have completed 38,000km and feel ok with it, the AMT automatic transmission is very useful for city rides, it is jerky in nature as CVT would be ultimate but in India CVT is not democratized like...",manish pandey,2.5,"Sep 01, 2022"
2,631cbcf3162b49f160799750,Maruti Celerio ,3.2/5,Rs.5.25 - 7.00 Lakh,Best For City Drive Only,"For city driving, this car will be in the top 5 cars available in the market. On highways, the performance is average, the stability is also average.",sagar kakade,3.5,"Aug 30, 2022"
3,631cbcf3162b49f160799751,Maruti Celerio ,3.2/5,Rs.5.25 - 7.00 Lakh,Safety Of The Car,Its mileage is 15kmpl in city and 18kmpl on highway. You have to compromise with the safety of the car. But low maintenance is a good thing in his car don't go for company accessories they are poor in quality.,kishan paladiya,3.5,"Aug 28, 2022"
4,631cbcf4162b49f160799752,Maruti Celerio ,3.2/5,Rs.5.25 - 7.00 Lakh,Best Car For Middle Class Family,It's a very comfortable car with good mileage and performance. The best car for a middle-class family.,shahrukh khan,4.5,"Aug 21, 2022"
5,631cbcf4162b49f160799753,Maruti Celerio ,3.2/5,Rs.5.25 - 7.00 Lakh,Good Performance And Good Safety,"Its good performance, safety, and price are also good. This car is given good mileage and low maintenance.",rituraj singh,5.0,"Aug 20, 2022"
6,631cbcf4162b49f160799754,Maruti Celerio ,3.2/5,Rs.5.25 - 7.00 Lakh,Maruti Celerio Is Most Stylish Car,"The quality of Celerio is strong, with a smooth engine for driving, looks good in exteriors, height and back seats are short. Overall I and my family like this car. The new look is amazing, has good resale value, low maintenance as Maruti Suzuki, best average, low facilities but best one. Buy this one belief on Suzuki.",jaggu kadu,5.0,"Jul 20, 2022"
7,631cbcf5162b49f160799755,Maruti Celerio ,3.2/5,Rs.5.25 - 7.00 Lakh,Nice Looking Car,The best car in this segment is very safest and very nice looking so beautiful and average this car is very good.,abhishek meena,5.0,"Jul 06, 2022"
8,631cbcf5162b49f160799756,Maruti Celerio ,3.2/5,Rs.5.25 - 7.00 Lakh,Good Family Car,"Celerio offers a better mileage which is good with the rising petrol prices. But then again, Maruti falls short regarding safety features and Celerio's low safety rating might worry some. Overall, I'd say it is a good middle-class family car.",krishna yadav,3.5,"Jun 26, 2022"
9,631cbcf5162b49f160799757,Maruti Celerio ,3.2/5,Rs.5.25 - 7.00 Lakh,Comfortable Car,The comfort and features are okay. Build quality is a tad bit on the lower side. But the maintenance and fuel economy is top class.,mukesh,4.5,"Jun 21, 2022"
